"Country","Year","Debt","RGDP","GDP","GDPI","GDP1","GDP2","RGDP1","RGDP2","GDPI1","GDPI2","Infl","Debt1","Debt2","dRGDP","Debtalt","GDP2alt","GDPalt","RGDP2alt","debtgdp","GDP3","GNI"
"Netherlands",1906,1144.757,,,,1822.927,,1970.726,,92.5,,,,,,,,,,,,
"Netherlands",1907,1139.68,,,,1811.606,,1935.162,,93.615,,,,,,,,,,,,
"Netherlands",1908,1133.848,,,,1778.169,,1973.977,,90.081,,,,,,,,,,,,
"Netherlands",1909,1128.179,,,,1880.328,,2078.289,,90.475,,,,,,,,,,,,
"Netherlands",1910,1122.434,,,,2000.491,,2158.617,,92.675,,,,,,,,,,,,
"Netherlands",1911,1116.652,,,,2201.943,,2232.654,,98.624,,,,,,,,,,,,
"Netherlands",1912,1163.238,,,,2309.966,,2299.179,,100.469,,,,,,,,,,,,
"Netherlands",1913,1156.258,,,,2414.39,,2414.39,,100,,,,,,,,,,,,
"Netherlands",1914,1317.3,,,,,,2349.205,,,,,,,,,,,,,,
"Netherlands",1915,1574.3,,,,,,2428.854,,,,,,,,,,,,,,
"Netherlands",1916,1759.4,,,,,,2494.086,,,,,,,,,,,,,,
"Netherlands",1917,1944.2,,,,,,2334.693,,,,,,,,,,,,,,
"Netherlands",1918,2464.6,,,,,,2189.86,,,,,,,,,,,,,,
"Netherlands",1919,2826.1,,,,,,2713.762,,,,,,,,,,,,,,
"Netherlands",1920,3071.2,,,,,,2795.884,,,,,,,,,,,,,,
"Netherlands",1921,3348.9,,,,5792,,2967.267,,195.196,,,,,,,,,,,,
"Netherlands",1922,3556.1,,,,5523,,3129.038,,176.508,,,,,,,,,,,,
"Netherlands",1923,3445.9,,,,5323,,3206.308,,166.017,,,,,,,,,,,,
"Netherlands",1924,3276,,,,5598,,3440.496,,162.709,,,,,,,,,,,,
"Netherlands",1925,3182.8,,,,5733,,3585.376,,159.9,,,,,,,,,,,,
"Netherlands",1926,3028.7,,,,5849,,3872.663,,151.033,,,,,,,,,,,,
"Netherlands",1927,2956.6,,,,6032,,4034.434,,149.513,,,,,,,,,,,,
"Netherlands",1928,2837.6,,,,6308,,4249.305,,148.448,,,,,,,,,,,,
"Netherlands",1929,2727.1,,,,6489,,4283.134,,151.501,,,,,,,,,,,,
"Netherlands",1930,2682.7,,,,6248,,4273.475,,146.204,,,,,,,,,,,,
"Netherlands",1931,2867.1,,,,5774,,4012.738,,143.892,,,,,,,,,,,,
"Netherlands",1932,3092.2,,,,5233,,3957.165,,132.241,,,,,,,,,,,,
"Netherlands",1933,3371.4,,,,5044,,3949.933,,127.698,,,,,,,,,,,,
"Netherlands",1934,3362.3,,,,4959,,3877.516,,127.891,,,,,,,,,,,,
"Netherlands",1935,3459,,,,4886,,4022.349,,121.471,,,,,,,,,,,,
"Netherlands",1936,3544.5,,,,4955,,4275.902,,115.882,,,,,,,,,,,,
"Netherlands",1937,4058.3,,,,5409,,4519.748,,119.675,,,,,,,,,,,,
"Netherlands",1938,3986,,,,5506,,4411.076,,124.822,,,,,,,,,,,,
"Netherlands",1939,4217.6,,,,6061,,4710.496,,128.67,,,,,,,,,,,,
"Netherlands",1940,5329.4,,,,,,42897.645,,,,,,,,,,,,,,
"Netherlands",1941,6857.6,,,,,,40626.74,,,,,,,,,,,,,,
"Netherlands",1942,8509.6,,,,,,37133.04,,,,,,,,,,,,,,
"Netherlands",1943,10303.2,,,,,,36234.66,,,,,,,,,,,,,,
"Netherlands",1944,12618.7,,,,,,24306.17,,,,,,,,,,,,,,
"Netherlands",1945,7.1,,,,,,24880.135,,,,,,,,,,,,,,
"Netherlands",1946,6.6,,,,,,41999.265,,,,,,,,,,,,,,
"Netherlands",1947,9,,,,,,48613,,,,,,,,,,,,,,
"Netherlands",1948,8.9,,,,,,53804,,,,,,,,,,,,,,
"Netherlands",1949,9.6,,,,,,58546,,,,,,,,,,,,,,
"Netherlands",1950,9.2,,,,,,60642,,,,,,,,,,,,,,
"Netherlands",1951,8.8,,,,,,61914,,,,,,,,,,,,,,
"Netherlands",1952,8.3,,,,,,63162,,,,,,,,,,,,,,
"Netherlands",1953,7.8,,,,,,68652,,,,,,,,,,,,,,
"Netherlands",1954,7.4,,,,,,73319,,,,,,,,,,,,,,
"Netherlands",1955,7.6,,,,,,78759,,,,,,,,,,,,,,
"Netherlands",1956,7.5,,,,,14.521,81654,,,,,,,,,,,,,,
"Netherlands",1957,7.3,,,,,15.746,83950,,,,,,,,,,,,,,
"Netherlands",1958,7.5,,,,,15.928,83701,,,,,,,,,,,,,,
"Netherlands",1959,7.6,,,,,16.971,87793,,,,,,,,,,,,,,
"Netherlands",1960,7.8,,,,,18.968,95180,,,,,,,,,,,,,,
"Netherlands",1961,7.8,,,,,20.057,95455,,,,,,,,,,,,,,
"Netherlands",1962,7.6,,,,,21.6,101993,,,,,,,,,,,,,,
"Netherlands",1963,8.1,,,,,23.415,105686,,,,,,,,,,,,,,
"Netherlands",1964,8.2,,,,,27.544,114446,,,,,,,,,,,,,,
"Netherlands",1965,8.7,,,,,30.767,120435,,,,,,,,,,,,,,
"Netherlands",1966,9.4,,,,,33.489,123754,,,,,,,,,,,,,,
"Netherlands",1967,10.8,,,,,36.756,130267,,,,,,,,,,,,,,
"Netherlands",1968,11.8,,,,,40.749,138627,,,,,,,,,,,,,,
"Netherlands",1969,12.4,,,,,51.853,147552,,,,,,,,,,,,,,
"Netherlands",1970,13.6,,,,,58.136,155955,,,,,,,,,,,,,,
"Netherlands",1971,13.9,,,,,65.638,162539,,,,,,,,,,,,,,
"Netherlands",1972,14.1,,,,,73.531,167919,,,,,,,,,,,,,,
"Netherlands",1973,14.4,,,,,84.167,175791,,,,,,,,,,,,,,
"Netherlands",1974,15.9,,,,,95.495,182763,,,,,,,,,,,,,,
"Netherlands",1975,18.7,,,,,105.419,182596,,,,,,,,,,,,,,
"Netherlands",1976,22.4,,,,,119.846,191194,,,,,,,,,,,,,,
"Netherlands",1977,25.3,,,,,130.956,196392,,,,,,,,,,,,,,
"Netherlands",1978,29.2,,,,,141.323,201024,,,,,,,,,,,,,,
"Netherlands",1979,34,,,,,149.821,205501,,,,,,,,,,,,,,
"Netherlands",1980,41.9,,,,,160.721,207979,247.786,,64.863,,,,,,,,,,,
"Netherlands",1981,51.4,,,,,168.529,206925,246.513,,68.365,,,,,,,,,,,
"Netherlands",1982,64.1,,,,,175.351,204517,243.35,,72.057,,,,,,,,,,,
"Netherlands",1983,77.8,,,,,182.18,208014,247.628,,73.57,,,,,,,,,,,
"Netherlands",1984,91.1,,,,,190.493,214854,255.352,,74.6,,,,,,,,,,,
"Netherlands",1985,102.4,,,,,199.073,221470,262.135,,75.943,,,,,,,,,,,
"Netherlands",1986,106.7,,,,,205.499,227570,270.326,,76.019,,,,,,,,,,,
"Netherlands",1987,112.5,,,,,207.837,230788,275.329,,75.487,,,,,,,,,,,
"Netherlands",1988,122.9,,,,,216.042,236824,283.535,,76.196,,,,,,,,,,,
"Netherlands",1989,131.7,,,,,228.96,247906,297.101,,77.065,,,,,,,,,,,
"Netherlands",1990,142.3,,,,,243.561,258094,309.177,,78.777,,,,,,,,,,,
"Netherlands",1991,152,,,,,256.547,263955.295,316.613,,81.029,,,,,,,,,,,
"Netherlands",1992,161.6,,,,,266.472,269301.656,321.329,,82.928,,,,,,,,,,,
"Netherlands",1993,167.3,,,,,273.242,271352.437,323.422,,84.485,,,,,,,,,,,
"Netherlands",1994,166.9,,,,,287.517,277719.471,332.686,,86.423,,,,,,,,,,,
"Netherlands",1995,179.9,,,,,305.261,286142.838,342.777,,89.055,,,,,,,,,,,
"Netherlands",1996,184.4,,,,,319.755,294839.73,354.452,,90.211,,,,,,,,,,,
"Netherlands",1997,184.5,,,,,342.237,306157.361,369.617,,92.592,,,,,,,,,,,
"Netherlands",1998,188.5,,,,,362.464,323975,384.119,,94.362,,,,,,,,,,,
"Netherlands",1999,189.7,,,,,386.193,339125,402.113,,96.041,,,,,,,,,,,
"Netherlands",2000,179.7,,,,,417.96,352541,417.96,,100,,,,,,,,,,,
"Netherlands",2001,180.2,,,,,447.731,359326,426.009,,105.099,,,,,,,,,,,
"Netherlands",2002,188.1,,,,,465.214,359553,426.334,,109.12,,,,,,,,,,,
"Netherlands",2003,202.8,,,,,476.945,360759,427.765,,111.497,,,,,,,,,,,
"Netherlands",2004,214.9,,,,,491.184,368824,437.332,,112.314,,,,,,,,,,,
"Netherlands",2005,220.5,,,,,513.407,374401,446.282,,115.041,,,,,,,,,,,
"Netherlands",2006,211.6,,,,,540.216,385709,461.43,,117.074,,,,,,,,,,,
"Netherlands",2007,216,,,,,568.664,,478.102,,118.942,,,,,,,,,,,
"Netherlands",2008,299.7,,,,,595.883,,487.644,,122.196,,,,,,,,,,,
"Netherlands",2009,290.23,,,,,574.992,,467.296,,123.047,,,,,,,,,,,
"Netherlands",2010,,,,,,,,470.424,,,,,,,,,,,,,
"New Zealand",1870,,,,,,,902,,,,-4.934211,,,,,,,,,,
"New Zealand",1871,,,,,,,965.427,,,,5.536332,,,,,,,,,,
"New Zealand",1872,,,,,,,1127.295,,,,2.95082,,,,,,,,,,
"New Zealand",1873,,,,,,,1283.382,,,,-4.77707,,,,,,,,,,
"New Zealand",1874,,,,,,,1410.564,,,,1.672241,,,,,,,,,,
"New Zealand",1875,,,,,,,1497.279,,,,-2.960526,,,,,,,,,,
"New Zealand",1876,,,,,,,1572.432,,,,-2.372881,,,,,,,,,,
"New Zealand",1877,,,,,,,1792.11,,,,0.694444,,,,,,,,,,
"New Zealand",1878,,,,,,,1994.445,,,,1.37931,,,,,,,,,,
"New Zealand",1879,,,,,,,1763.205,,,,-15.986395,,,,,,,,,,
"New Zealand",1880,,,,,,,1948.197,,,,4.048583,,,,,,,,,,
"New Zealand",1881,,,,,,,2029.131,,,,-0.389105,,,,,,,,,,
"New Zealand",1882,,,,,,,2023.35,,,,2.34375,,,,,,,,,,
"New Zealand",1883,,,,,,,2006.007,,,,-0.763359,,,,,,,,,,
"New Zealand",1884,,,,,,,2214.123,,,,-3.076923,,,,,,,,,,
"New Zealand",1885,,,,,,,2202.561,,,,-5.15873,,,,,,,,,,
"New Zealand",1886,,,,,,,2254.59,,,,-1.25523,,,,,,,,,,
"New Zealand",1887,,,,,,,2306.619,,,,-7.627119,,,,,,,,,,
"New Zealand",1888,,,,,,,2306.619,,,,1.376147,,,,,,,,,,
"New Zealand",1889,,,,,,,2428.02,,,,-3.167421,,,,,,,,,,
"New Zealand",1890,,,,,,,2497.392,,,,-2.336449,,,,,,,,,,
"New Zealand",1891,,,,,,,2514.735,,,,3.349282,,,,,,,,,,
"New Zealand",1892,,,,,,,2607.231,,,,-6.018519,,,,,,,,,,
"New Zealand",1893,,,,,,,2670.822,,,,0,,,,,,,,,,
"New Zealand",1894,,,,,,,2584.107,,,,-1.970443,,,,,,,,,,
"New Zealand",1895,,,,,,,2676.603,,,,-1.507538,,,,,,,,,,
"New Zealand",1896,,,,,,,2982.996,,,,3.571429,,,,,,,,,,
"New Zealand",1897,,,,,,,3017.682,,,,-0.492611,,,,,,,,,,
"New Zealand",1898,,,,,,,3104.397,,,,0.990099,,,,,,,,,,
"New Zealand",1899,,,,,,,3208.455,,,,-3.431373,,,,,,,,,,
"New Zealand",1900,95.749,,,,,,3468.6,,,,2.030457,,,,,,,,,,
"New Zealand",1901,99.183,,,,,,3480.162,,,,6.467662,,,,,,,,,,
"New Zealand",1902,105.932,,,,,,3746.088,,,,2.336449,,,,,,,,,,
"New Zealand",1903,111.798,,,,,,4098.729,,,,-0.456621,,,,,,,,,,
"New Zealand",1904,115.044,,,,,,4081.386,,,,0,,,,,,,,,,
"New Zealand",1905,119.824,,,,,,4457.151,,,,2.293578,,,,,,,,,,
"New Zealand",1906,124.382,,,,,,4879.164,,,,0.896861,,,,,,,,,,
"New Zealand",1907,128.358,,,,,,5173.995,,,,1.777778,,,,,,,,,,
"New Zealand",1908,132.908,,,,,,4815.573,,,,0,,,,,,,,,,
"New Zealand",1909,141.877,,,,,,4884.945,,,,0.436681,,,,,,,,,,
"New Zealand",1910,149.781,,,,,,5555.541,,,,0.869565,,,,,,,,,,
"New Zealand",1911,162.157,,,,,,5861.934,,,,0.862069,,,,,,,,,,
"New Zealand",1912,168.708,,,,,,5688.504,,,,2.991453,,,,,,,,,,
"New Zealand",1913,180.122,,,,,,5781,,,,2.904564,,,,,,,,,,
"New Zealand",1914,199.461,,,,,,5931.306,,,,1.209677,,,,,,,,,,
"New Zealand",1915,200.12,,,,,,5960.211,,,,6.386087,,,,,,,,,,
"New Zealand",1916,219.275,,,,,,5913.963,,,,6.047298,,,,,,,,,,
"New Zealand",1917,259.672,,,,,,5769.438,,,,7.736154,,,,,,,,,,
"New Zealand",1918,301.68,,,,,,5676.942,,,,12.813222,,,,,,,,,,
"New Zealand",1919,352.153,,,,,,6312.852,,,,5.544041,,,,,,,,,,
"New Zealand",1920,402.342,,,,,,7000.791,,,,14.026497,,,,,,,,,,
"New Zealand",1921,412.649,,,,,,6538.311,,,,-4.461727,,,,,,,,,,
"New Zealand",1922,438.109,,,,,,6312.852,,,,-9.555302,,,,,,,,,,
"New Zealand",1923,437.907,,,,,,6821.58,,,,-1.927284,,,,,,,,,,
"New Zealand",1924,443.233,,,,,,6942.981,,,,4.700158,,,,,,,,,,
"New Zealand",1925,455.629,,,,,,7312.965,,,,1.25004,,,,,,,,,,
"New Zealand",1926,477.711,,,,,,6925.638,,,,-0.304848,,,,,,,,,,
"New Zealand",1927,491.702,,,,,,6729.084,,,,-0.613595,,,,,,,,,,
"New Zealand",1928,502.793,,,,,,7474.833,,,,0.310529,,,,,,,,,,
"New Zealand",1929,528.384,,,,,,7740.759,,,,-0.308612,,,,,,,,,,
"New Zealand",1930,534.767,,,,,,7405.461,,,,-3.876544,,,,,,,,,,
"New Zealand",1931,552.067,,,,,,6775.332,,,,-7.243773,,,,,,,,,,
"New Zealand",1932,515.685,,,,227.4,,6607.683,,,,-9.93855,,,,,,,,,,
"New Zealand",1933,517.045,,,,254,,7047.039,,,,-2.373603,,,,,,,,,,
"New Zealand",1934,557.383,,,,271.2,,7399.68,,,,2.961636,,,,,,,,,,
"New Zealand",1935,512.962,,,,310.8,,7746.54,,,,3.91114,,,,,,,,,,
"New Zealand",1936,516.922,,,,384.6,,9186.009,,,,2.434803,,,,,,,,,,
"New Zealand",1937,527.14,,,,423.8,,9683.175,,,,7.356945,,,,,,,,,,
"New Zealand",1938,532.202,,,,464,,10365.333,,,,2.737933,,,,,,,,,,
"New Zealand",1939,559.74,,,,499,,10509.858,,,,4.320222,,,,,,,,,,
"New Zealand",1940,597.614,,,,538,,10307.523,,,,5.110253,,,,,,,,,,
"New Zealand",1941,650.655,,,,582,,9983.787,,,,3.80283,,,,,,,,,,
"New Zealand",1942,722.595,,,,670,,11082.177,,,,2.792388,,,,,,,,,,
"New Zealand",1943,879.451,,,,749,,11313.417,,,,1.345229,,,,,,,,,,
"New Zealand",1944,1005.234,,,,759,,11359.665,,,,0,,,,,,,,,,
"New Zealand",1945,1078.635,,,,799,,11694.963,,,,1.428571,,,,,,,,,,
"New Zealand",1946,1140.463,,,,851,,12596.799,,,,0.409769,,,,,,,,,,
"New Zealand",1947,1160.943,,,,964,,14099.859,,,,5.453982,,,,,,,,,,
"New Zealand",1948,1160.339,,,,978,990,12700.857,,,,8.189376,,,,,,,,,,
"New Zealand",1949,1234.153,,,,1101,1107,14070.954,,,,1.944453,,,,,,,,,,
"New Zealand",1950,1234.153,,,,1396,1408,16136,,,,6.891073,,,,,,,,,,
"New Zealand",1951,1338.649,,,,1446,1459,14904,,,,11.413115,,,,,,,,,,
"New Zealand",1952,1311.507,,,,1517,1528,15552,,,,6.721513,,,,,,,,,,
"New Zealand",1953,1339.559,,,,1681,1690,16084,,,,4.916231,,,,,,,,,,
"New Zealand",1954,1412.923,,,,1860,1877,18298,,,,3.470316,,,,,,,,,,
"New Zealand",1955,1461.368,,,,1965,1979,18639,,,,2.749981,,,,,,,,,,
"New Zealand",1956,1470.402,,,,2061,2078,19605,,,,3.544891,,,,,,,,,,
"New Zealand",1957,1514.238,,,,2184,2225,20165,,,,1.831888,,,,,,,,,,
"New Zealand",1958,1564.222,,,,2270,2321,20957,,,,5.43176,,,,,,,,,,
"New Zealand",1959,1633.104,,,,2434,2482,22449,,,,2.562357,,,,,,,,,,
"New Zealand",1960,1689.032,,,,2623,2687,22449,,,,1.326693,,,,,,,,,,
"New Zealand",1961,1736.346,,,,2723,2783,23704,,,,1.907587,,,,,,,,,,
"New Zealand",1962,1807.688,,,,2921,2999,24215,,,,2.412402,,,,,,,,,,
"New Zealand",1963,1934.286,,,,3196,3273,25749,,,,1.900066,,,,,,,,,,
"New Zealand",1964,2021.744,,,,3487,3589,27004,,,,4.09182,,,,,,,,,,
"New Zealand",1965,2139.582,,,,3744,3877,28724,,,,2.768289,,,,,,,,,,
"New Zealand",1966,2255.966,,,,3886,4039,30536,,,,2.761003,,,,,,,,,,
"New Zealand",1967,2411.954,,,,4055,4183,29142,,,,6.27061,,,,,,,,,,
"New Zealand",1968,2616.569,,,,4355,4436,29095,,,,4.387171,,,,,,,,,,
"New Zealand",1969,2776.48,,,,4809,5134,32099,,,,4.950347,,,,,,,,,,
"New Zealand",1970,2877.113,,,,5534,5832,31644,,,,7.350883,,,,,,,,,,
"New Zealand",1971,3006.962,,,,6452,6874,33285,,,,10.254333,,,,,,,,,,
"New Zealand",1972,3159,,,,7498,7901,34711,,,,6.139012,,,,,,,,,,
"New Zealand",1973,3475,,,,8636,9199,37177,,,,8.751174,,,,,,,,,,
"New Zealand",1974,3639,,,,9452,10095,39390,,,,11.830412,,,,,,,,,,
"New Zealand",1975,4179,,,,,11668,38937,,,,14.77278,,,,,,,,,,
"New Zealand",1976,5552,,,,,14101,39887,,,,16.640842,,,,,,,,,,
"New Zealand",1977,6283,,,,,14970,37944,,,,14.786735,,,,,,,,,,
"New Zealand",1978,7478,,,,,16958,38097,,,,11.212224,,,,,,,,,,
"New Zealand",1979,8814,,,,,19795,38874,,,,14.579767,,,,,,,,,,
"New Zealand",1980,10341,,,,,22992,39141,,,,17.079,,,1.009,,,,,,,
"New Zealand",1981,11611,,,,,27891,41041,,,,15.451,,,2.961,,,,,,,
"New Zealand",1982,14375,,,,,31409,41809,,,,16.126,,,2.878,,,,,,,
"New Zealand",1983,18727,,,,,34839,42955,,,,7.445,,,-0.124,,,,,,,
"New Zealand",1984,21873,,,,,39346,45072,,,,6.129,,,6.858,,,,,,,
"New Zealand",1985,28240,,,,,45282,45420,,,,15.38,,,1.213,,,,,,,
"New Zealand",1986,31996,,,,,55848,46372,,,,13.221,,,1.81,,,,,,,
"New Zealand",1987,42466,,,,,62655,46564,,,,15.762,,,0.754,,,,,,,
"New Zealand",1988,39068,,,,,68017,46435,,,,6.351,,,-0.022,,,,,,,
"New Zealand",1989,39716,,,,,71865,46850,,,,5.738,,,0.846,,,,,,,
"New Zealand",1990,44343,,,,,73152,46729,,,,6.091,,,0.056,,,,,,,
"New Zealand",1991,43935,,,,,72936,46112.652891,,,,2.61,,,-1.677,,,,,,,
"New Zealand",1992,46674,,,,,75246,46620.952084,,,,0.983,,,0.771,,,,,,,
"New Zealand",1993,47478,,,,,81387,49627.334173,,,,1.31,,,5.195,,,,,,,
"New Zealand",1994,46429,,,,,87639,52253.609511,,,,1.757,,,5.859,,,,,,,
"New Zealand",1995,44096,,,,,93420,54413.49058,,,,3.746,,,4.337,,,,,,,
"New Zealand",1996,41500,,,,,97961,56332.606852,,,,2.292,,,4.019,,,,,,,
"New Zealand",1997,35972,,,,,101619,57150.937851,,,,1.197,,,2.163,,,,,,,
"New Zealand",1998,37892,,,,,103391,57449,,,,1.274,,,-0.048,,,,,,,
"New Zealand",1999,36712,,,,,109639,60453,,,,-0.15,,,4.329,,,,,,,
"New Zealand",2000,36041,,,,,115906,61766,,,,2.639,,,3.83,,,,,,,
"New Zealand",2001,36761,,,,,124644,64000,,,,2.63,,,2.614,,,,,,,
"New Zealand",2002,36202,,,,,131006,66930,,,,2.648,,,4.926,,,,,,,
"New Zealand",2003,36086,,,,,139938,69243,,,,1.748,,,4.135,,,,,,,
"New Zealand",2004,35527,,,,,149946,71790,,,,2.317,,,4.536,,,,,,,
"New Zealand",2005,35045,,,,,157355,73178,,,,3.038,,,2.813,,,,,,,
"New Zealand",2006,35461,,,,,166108,74565,,,,3.362,,,1.954,,,,,,,
"New Zealand",2007,31211.8,,,,,178098,,,,,2.377,,,3.193,,,,,,,
"New Zealand",2008,31913.9,,,,,179912,,,,,3.959,,,0.194,,,,,,,
"New Zealand",2009,43356,,,,,178753,,,,,1.53,,,-2.175,,,,,,,
"New Zealand",2010,,,,,,,,,,,,,,,,,,,,,
"Norway",1830,,,,,180,,12205.549,,1.475,,,,,,,,,,,,
"Norway",1831,,,,,190,,11353.999,,1.673,,,,,,,,,,,,
"Norway",1832,,,,,177,,11637.849,,1.521,,,,,,,,,,,,
"Norway",1833,,,,,180,,13057.098,,1.379,,,,,,,,,,,,
"Norway",1834,,,,,174,,13765.745,,1.264,,,,,,,,,,,,
"Norway",1835,,,,,180,,13624.798,,1.321,,,,,,,,,,,,
"Norway",1836,,,,,190,,13387.931,,1.419,,,,,,,,,,,,
"Norway",1837,,,,,194,,13529.856,,1.434,,,,,,,,,,,,
"Norway",1838,,,,,204,,13671.78,,1.492,,,,,,,,,,,,
"Norway",1839,,,,,208,,13765.745,,1.511,,,,,,,,,,,,
"Norway",1840,,,,,216,,15091.03,,1.431,,,,,,,,,,,,
"Norway",1841,,,,,191,,15516.805,,1.231,,,,,,,,,,,,
"Norway",1842,,,,,183,,15800.655,,1.158,,,,,,,,,,,,
"Norway",1843,,,,,196,,15610.769,,1.256,,,,,,,,,,,,
"Norway",1844,,,,,209,,16084.505,,1.299,,,,,,,,,,,,
"Norway",1845,,,,,222,,16983.037,,1.307,,,,,,,,,,,,
"Norway",1846,,,,,242,,17503.755,,1.383,,,,,,,,,,,,
"Norway",1847,,,,,278,,16983.037,,1.637,,,,,,,,,,,,
"Norway",1848,,,,,236,,16178.469,,1.459,,,,,,,,,,,,
"Norway",1849,,,,,233,,16746.169,,1.391,,,,,,,,,,,,
"Norway",1850,,,,,240,,17313.869,,1.386,,,,,,,,,,,,
"Norway",1851,,,,,260,,18591.194,,1.399,,,,,,,,,,,,
"Norway",1852,,,,,274,,18591.194,,1.474,,,,,,,,,,,,
"Norway",1853,,,,,302,,19632.63,,1.538,,,,,,,,,,,,
"Norway",1854,,,,,363,,20389.237,,1.78,,,,,,,,,,,,
"Norway",1855,,,,,393,,21713.544,,1.81,,,,,,,,,,,,
"Norway",1856,,,,,413,,21571.619,,1.915,,,,,,,,,,,,
"Norway",1857,,,,,395,,20626.105,,1.915,,,,,,,,,,,,
"Norway",1858,,,,,373,,21666.562,,1.722,,,,,,,,,,,,
"Norway",1859,,,,,378,,22471.129,,1.682,,,,,,,,,,,,
"Norway",1860,,,,,421,,23605.551,,1.783,,,,,,,,,,,,
"Norway",1861,,,,,436,,23179.776,,1.881,,,,,,,,,,,,
"Norway",1862,,,,,455,,25356.611,,1.794,,,,,,,,,,,,
"Norway",1863,,,,,441,,25687.443,,1.717,,,,,,,,,,,,
"Norway",1864,,,,,457,,26964.768,,1.695,,,,,,,,,,,,
"Norway",1865,,,,,480,,28431,,1.688,,,,,,,,,,,,
"Norway",1866,,,,,492,,28958,,1.699,,,,,,,,,,,,
"Norway",1867,,,,,518,,29672,,1.746,,,,,,,,,,,,
"Norway",1868,,,,,524,,29637,,1.768,,,,,,,,,,,,
"Norway",1869,,,,,537,,30779,,1.745,,,,,,,,,,,,
"Norway",1870,,,,,542,,30705,,1.765,,,,,,,,,,,,
"Norway",1871,,,,,562,,31244,,1.799,,,,,,,,,,,,
"Norway",1872,,,,,640,,33279,,1.923,,,,,,,,,,,,
"Norway",1873,,,,,729,,34064,,2.14,,,,,,,,,,,,
"Norway",1874,,,,,790,,35350,,2.235,,,,,,,,,,,,
"Norway",1875,,,,,771,,36391,,2.119,,,,,,,,,,,,
"Norway",1876,,,,,799,,37421,,2.135,,,,,,,,,,,,
"Norway",1877,,,,,797,,37706,,2.114,,,,,,,,,,,,
"Norway",1878,,,,,706,,36385,,1.94,,,,,,,,,,,,
"Norway",1879,,,,,662,,36707,,1.803,,,,,,,,,,,,
"Norway",1880,113.571,,,,720,,37885,,1.9,,,,,,,,,,,,
"Norway",1881,114.816,,,,739,,38242,,1.932,,,,,,,,,,,,
"Norway",1882,113.764,,,,760,,38171,,1.991,,,,,,,,,,,,
"Norway",1883,111.931,,,,750,,38028,,1.972,,,,,,,,,,,,
"Norway",1884,113.503,,,,721,,38706,,1.863,,,,,,,,,,,,
"Norway",1885,113.101,,,,679,,39063,,1.738,,,,,,,,,,,,
"Norway",1886,116.516,,,,667,,39278,,1.698,,,,,,,,,,,,
"Norway",1887,115.399,,,,659,,39777,,1.657,,,,,,,,,,,,
"Norway",1888,126.243,,,,710,,41634,,1.705,,,,,,,,,,,,
"Norway",1889,124.422,,,,770,,43241,,1.781,,,,,,,,,,,,
"Norway",1890,126.283,,,,780,,44419,,1.756,,,,,,,,,,,,
"Norway",1891,134.802,,,,802,,44848,,1.788,,,,,,,,,,,,
"Norway",1892,135.217,,,,799,,45705,,1.748,,,,,,,,,,,,
"Norway",1893,173.641,,,,809,,46919,,1.724,,,,,,,,,,,,
"Norway",1894,154.974,,,,816,,47205,,1.729,,,,,,,,,,,,
"Norway",1895,170.7,,,,832,,47776,,1.741,,,,,,,,,,,,
"Norway",1896,194.5,,,,875,,49133,,1.781,,,,,,,,,,,,
"Norway",1897,195.1,,,,919,,51739,,1.776,,,,,,,,,,,,
"Norway",1898,213.3,,,,998,,52168,,1.913,,,,,,,,,,,,
"Norway",1899,241.3,,,,1065,,53775,,1.98,,,,,,,,,,,,
"Norway",1900,243,,,,1115,,54453,,2.048,,,,,,,,,,,,
"Norway",1901,276,,,,1101,,55810,,1.973,,,,,,,,,,,,
"Norway",1902,275.3,,,,1088,,56667,,1.92,,,,,,,,,,,,
"Norway",1903,282.9,,,,1081,,56310,,1.92,,,,,,,,,,,,
"Norway",1904,322.2,,,,1081,,56417,,1.916,,,,,,,,,,,,
"Norway",1905,358.8,,,,1105,,56845,,1.944,,,,,,,,,,,,
"Norway",1906,352.5,,,,1187,,59202,,2.005,,,,,,,,,,,,
"Norway",1907,348.4,,,,1265,,61773,,2.048,,,,,,,,,,,,
"Norway",1908,347,,,,1299,,63737,,2.038,,,,,,,,,,,,
"Norway",1909,351,,,,1316,,65129,,2.021,,,,,,,,,,,,
"Norway",1910,386.4,,,,1435,,67807,,2.116,,,,,,,,,,,,
"Norway",1911,384.2,,,,1530,,70450,,2.172,,,,,,,,,,,,
"Norway",1912,380.7,,,,1680,,73913,,2.273,,,,,,,,,,,,
"Norway",1913,365.616,,,,1857,,77912,,2.383,,,,,,,,,,,,
"Norway",1914,357.4,,,,1919,,79519,,2.413,,,,,,,,,,,,
"Norway",1915,421.3,,,,2594,,83019,,3.125,,,,,,,,,,,,
"Norway",1916,422.9,,,,3871,,86232,,4.489,,,,,,,,,,,,
"Norway",1917,455.5,,,,4489,,78377,,5.727,,,,,,,,,,,,
"Norway",1918,736.6,,,,5048,,75234,,6.71,,,,,,,,,,,,
"Norway",1919,1008.1,,,,6195,,88125,,7.03,,,,,,,,,,,,
"Norway",1920,1129.6,,,,7500,,93909,,7.986,,,,,,,,,,,,
"Norway",1921,1190.5,,,,5448,,84804,,6.424,,,,,,,,,,,,
"Norway",1922,1282.1,,,,4980,,93909,,5.303,,,,,,,,,,,,
